Date,Open,High,Low,Close,AdjClose,Volume
2017-12-05,8125.00 ,8300.00 ,8125.00 ,8200.00 ,6418.59 ,28286400.00 
2017-12-04,8175.00 ,8300.00 ,8100.00 ,8100.00 ,6340.31 ,42133200.00 
2017-12-01,7975.00 ,7975.00 ,7975.00 ,7975.00 ,6242.47 ,-
2017-11-30,8300.00 ,8350.00 ,7975.00 ,7975.00 ,6242.47 ,66309200.00 
2017-11-29,8375.00 ,8400.00 ,8325.00 ,8350.00 ,6536.00 ,20756600.00 
2017-11-28,8450.00 ,8450.00 ,8350.00 ,8375.00 ,6555.57 ,37782300.00 
2017-11-27,8475.00 ,8600.00 ,8450.00 ,8525.00 ,6672.98 ,29480600.00 
2017-11-24,8400.00 ,8550.00 ,8375.00 ,8550.00 ,6692.55 ,16053600.00 
2017-11-23,8500.00 ,8500.00 ,8400.00 ,8475.00 ,6633.85 ,22538000.00 
2017-11-22,8150.00 ,8450.00 ,8150.00 ,8450.00 ,6614.28 ,44718900.00 
2017-11-21,8175.00 ,8250.00 ,8075.00 ,8125.00 ,6359.88 ,20031300.00 
2017-11-20,8300.00 ,8300.00 ,8200.00 ,8200.00 ,6418.59 ,15859900.00 
2017-11-17,8300.00 ,8325.00 ,8200.00 ,8200.00 ,6418.59 ,18047300.00 
2017-11-16,8200.00 ,8300.00 ,8175.00 ,8250.00 ,6457.73 ,18888400.00 
2017-11-15,8300.00 ,8300.00 ,8150.00 ,8175.00 ,6399.02 ,27970500.00 
2017-11-14,8350.00 ,8375.00 ,8275.00 ,8300.00 ,6496.86 ,30370500.00 
2017-11-13,8350.00 ,8375.00 ,8300.00 ,8350.00 ,6536.00 ,19112700.00 
2017-11-10,8225.00 ,8425.00 ,8200.00 ,8350.00 ,6536.00 ,21907200.00 
2017-11-09,8300.00 ,8325.00 ,8225.00 ,8275.00 ,6477.30 ,19154200.00 
2017-11-08,8150.00 ,8300.00 ,8100.00 ,8300.00 ,6496.86 ,17351000.00 
2017-11-07,8075.00 ,8200.00 ,8050.00 ,8200.00 ,6418.59 ,14733300.00 
2017-11-06,8075.00 ,8125.00 ,8050.00 ,8075.00 ,6320.74 ,13226900.00 
2017-11-03,8150.00 ,8150.00 ,8025.00 ,8100.00 ,6340.31 ,18109000.00 
2017-11-02,8100.00 ,8200.00 ,8075.00 ,8150.00 ,6379.45 ,27319900.00 
2017-11-01,8000.00 ,8100.00 ,8000.00 ,8075.00 ,6320.74 ,20372200.00 
2017-10-31,8075.00 ,8075.00 ,8000.00 ,8000.00 ,6262.04 ,20477100.00 
2017-10-30,7950.00 ,8025.00 ,7900.00 ,8000.00 ,6262.04 ,20373600.00 
2017-10-27,7975.00 ,8075.00 ,7900.00 ,7900.00 ,6183.76 ,25414900.00 
2017-10-26,8150.00 ,8150.00 ,7975.00 ,8000.00 ,6262.04 ,21507300.00 
2017-10-25,8200.00 ,8200.00 ,8050.00 ,8150.00 ,6379.45 ,31668600.00 
2017-10-24,8000.00 ,8200.00 ,8000.00 ,8175.00 ,6399.02 ,14194000.00 
2017-10-23,8000.00 ,8150.00 ,8000.00 ,8050.00 ,6301.18 ,12519500.00 
2017-10-20,8000.00 ,8150.00 ,7950.00 ,8000.00 ,6262.04 ,24764300.00 
2017-10-19,8050.00 ,8100.00 ,7925.00 ,7925.00 ,6203.33 ,32412000.00 
2017-10-18,8150.00 ,8200.00 ,8025.00 ,8050.00 ,6301.18 ,32143300.00 
2017-10-17,8300.00 ,8325.00 ,8100.00 ,8250.00 ,6457.73 ,37010200.00 
2017-10-16,8475.00 ,8525.00 ,8275.00 ,8375.00 ,6555.57 ,26598000.00 
2017-10-13,8175.00 ,8475.00 ,8150.00 ,8475.00 ,6633.85 ,41940300.00 
2017-10-12,8050.00 ,8200.00 ,8025.00 ,8200.00 ,6418.59 ,22737500.00 
2017-10-11,7975.00 ,8025.00 ,7900.00 ,8025.00 ,6281.61 ,21573000.00 
2017-10-10,7950.00 ,8025.00 ,7950.00 ,7975.00 ,6242.47 ,20537300.00 
2017-10-09,8000.00 ,8025.00 ,7975.00 ,7975.00 ,6242.47 ,6730400.00 
2017-10-06,8025.00 ,8025.00 ,7950.00 ,7975.00 ,6242.47 ,22631900.00 
2017-10-05,8025.00 ,8025.00 ,7925.00 ,7950.00 ,6222.90 ,14579200.00 
2017-10-04,8000.00 ,8050.00 ,7975.00 ,8000.00 ,6262.04 ,13975000.00 
2017-10-03,7900.00 ,8025.00 ,7800.00 ,8000.00 ,6262.04 ,21948000.00 
2017-10-02,7900.00 ,7950.00 ,7875.00 ,7925.00 ,6160.28 ,9926400.00 
2017-09-29,7725.00 ,7950.00 ,7725.00 ,7900.00 ,6140.85 ,46487800.00 
2017-09-28,7800.00 ,7850.00 ,7700.00 ,7700.00 ,5985.38 ,39139000.00 
2017-09-27,7825.00 ,7850.00 ,7775.00 ,7825.00 ,6082.55 ,26298600.00 
2017-09-26,7750.00 ,7850.00 ,7750.00 ,7800.00 ,6063.12 ,24368000.00 
2017-09-25,7775.00 ,7825.00 ,7725.00 ,7800.00 ,6063.12 ,11458400.00 
2017-09-22,7750.00 ,7825.00 ,7725.00 ,7775.00 ,6043.68 ,26283500.00 
2017-09-21,7825.00 ,7825.00 ,7825.00 ,7825.00 ,6082.55 ,-
2017-09-20,7900.00 ,7925.00 ,7775.00 ,7825.00 ,6082.55 ,29674000.00 
2017-09-19,7850.00 ,7925.00 ,7775.00 ,7925.00 ,6160.28 ,29776800.00 
2017-09-18,7900.00 ,7900.00 ,7825.00 ,7850.00 ,6101.98 ,13151900.00 
2017-09-15,7850.00 ,7900.00 ,7800.00 ,7850.00 ,6101.98 ,68407700.00 
2017-09-14,7900.00 ,7950.00 ,7875.00 ,7900.00 ,6140.85 ,23106600.00 
2017-09-13,7900.00 ,7925.00 ,7875.00 ,7900.00 ,6140.85 ,18785000.00 
2017-09-12,7900.00 ,7925.00 ,7875.00 ,7900.00 ,6140.85 ,20592600.00 
2017-09-11,7900.00 ,7950.00 ,7875.00 ,7900.00 ,6140.85 ,23092100.00 
2017-09-08,7700.00 ,7850.00 ,7700.00 ,7825.00 ,6082.55 ,21174500.00 
2017-09-07,7725.00 ,7725.00 ,7625.00 ,7650.00 ,5946.52 ,66835400.00 
2017-09-06,7725.00 ,7850.00 ,7725.00 ,7825.00 ,6082.55 ,21294500.00 
2017-09-05,7650.00 ,7825.00 ,7650.00 ,7800.00 ,6063.12 ,32642400.00 
2017-09-04,7925.00 ,7925.00 ,7750.00 ,7750.00 ,6024.25 ,25464400.00 
2017-09-01,7875.00 ,7875.00 ,7875.00 ,7875.00 ,6121.41 ,-
2017-08-31,7850.00 ,7925.00 ,7850.00 ,7875.00 ,6121.41 ,16196800.00 
2017-08-30,7900.00 ,7950.00 ,7850.00 ,7875.00 ,6121.41 ,19964000.00 
2017-08-29,7925.00 ,7950.00 ,7825.00 ,7900.00 ,6140.85 ,23577800.00 
2017-08-28,7975.00 ,8025.00 ,7950.00 ,8000.00 ,6218.58 ,13320400.00 
2017-08-25,8000.00 ,8000.00 ,7950.00 ,8000.00 ,6218.58 ,14260900.00 
2017-08-24,7900.00 ,8050.00 ,7900.00 ,7975.00 ,6199.15 ,33232300.00 
2017-08-23,7975.00 ,8000.00 ,7900.00 ,7975.00 ,6199.15 ,22579300.00 
2017-08-22,7825.00 ,7950.00 ,7825.00 ,7925.00 ,6160.28 ,21229100.00 
2017-08-21,7900.00 ,7950.00 ,7775.00 ,7875.00 ,6121.41 ,39339900.00 
2017-08-18,7825.00 ,7975.00 ,7800.00 ,7900.00 ,6140.85 ,69231100.00 
2017-08-17,7850.00 ,7850.00 ,7850.00 ,7850.00 ,6101.98 ,-
2017-08-16,7800.00 ,7875.00 ,7775.00 ,7850.00 ,6101.98 ,23947900.00 
2017-08-15,7875.00 ,7900.00 ,7800.00 ,7825.00 ,6082.55 ,25118000.00 
2017-08-14,7800.00 ,7925.00 ,7775.00 ,7850.00 ,6101.98 ,27663800.00 
2017-08-11,7900.00 ,7900.00 ,7725.00 ,7775.00 ,6043.68 ,40834900.00 
2017-08-10,7975.00 ,8000.00 ,7850.00 ,7925.00 ,6160.28 ,32682600.00 
2017-08-09,8000.00 ,8000.00 ,7900.00 ,8000.00 ,6218.58 ,30630400.00 
2017-08-08,7925.00 ,8000.00 ,7900.00 ,8000.00 ,6218.58 ,49160800.00 
2017-08-07,7800.00 ,7950.00 ,7775.00 ,7900.00 ,6140.85 ,58213100.00 
2017-08-04,7750.00 ,7800.00 ,7650.00 ,7775.00 ,6043.68 ,62576700.00 
2017-08-03,7825.00 ,7825.00 ,7725.00 ,7775.00 ,6043.68 ,39479300.00 
2017-08-02,7825.00 ,7900.00 ,7725.00 ,7825.00 ,6082.55 ,61600300.00 
2017-08-01,7975.00 ,7975.00 ,7800.00 ,7850.00 ,6101.98 ,75196300.00 
2017-07-31,7925.00 ,8100.00 ,7900.00 ,7975.00 ,6199.15 ,57540900.00 
2017-07-28,8075.00 ,8075.00 ,7900.00 ,7950.00 ,6179.71 ,96029800.00 
2017-07-27,8050.00 ,8150.00 ,8050.00 ,8075.00 ,6276.88 ,33556800.00 
2017-07-26,8200.00 ,8200.00 ,8050.00 ,8100.00 ,6296.31 ,42348400.00 
2017-07-25,8250.00 ,8250.00 ,8050.00 ,8100.00 ,6296.31 ,71959500.00 
2017-07-24,8200.00 ,8225.00 ,8000.00 ,8225.00 ,6393.48 ,61331300.00 
2017-07-21,8525.00 ,8525.00 ,8200.00 ,8200.00 ,6374.04 ,46991000.00 
2017-07-20,8500.00 ,8550.00 ,8475.00 ,8550.00 ,6646.11 ,22992700.00 
2017-07-19,8675.00 ,8675.00 ,8450.00 ,8475.00 ,6587.81 ,86130500.00 
2017-07-18,8700.00 ,8725.00 ,8650.00 ,8675.00 ,6743.27 ,26018200.00 
2017-07-17,8725.00 ,8750.00 ,8675.00 ,8725.00 ,6782.14 ,20377100.00 
2017-07-14,8750.00 ,8750.00 ,8700.00 ,8725.00 ,6782.14 ,34370300.00 
2017-07-13,8800.00 ,8800.00 ,8700.00 ,8725.00 ,6782.14 ,65107500.00 
2017-07-12,8700.00 ,8750.00 ,8650.00 ,8725.00 ,6782.14 ,36580200.00 
2017-07-11,8775.00 ,8800.00 ,8700.00 ,8725.00 ,6782.14 ,28895800.00 
2017-07-10,8775.00 ,8825.00 ,8725.00 ,8775.00 ,6821.00 ,27066400.00 
2017-07-07,8800.00 ,8850.00 ,8725.00 ,8775.00 ,6821.00 ,31017800.00 
2017-07-06,8750.00 ,8825.00 ,8750.00 ,8800.00 ,6840.44 ,33107000.00 
2017-07-05,8800.00 ,8825.00 ,8750.00 ,8800.00 ,6840.44 ,49131100.00 
2017-07-04,8825.00 ,8825.00 ,8700.00 ,8775.00 ,6821.00 ,27327700.00 
2017-07-03,8950.00 ,9025.00 ,8725.00 ,8775.00 ,6821.00 ,60820600.00 
2017-06-30,8925.00 ,8925.00 ,8925.00 ,8925.00 ,6937.60 ,-
2017-06-29,8925.00 ,8925.00 ,8925.00 ,8925.00 ,6937.60 ,-
2017-06-28,8925.00 ,8925.00 ,8925.00 ,8925.00 ,6937.60 ,-
2017-06-27,8925.00 ,8925.00 ,8925.00 ,8925.00 ,6937.60 ,-
2017-06-26,8925.00 ,8925.00 ,8925.00 ,8925.00 ,6937.60 ,-
2017-06-23,8925.00 ,8925.00 ,8925.00 ,8925.00 ,6937.60 ,-
2017-06-22,8950.00 ,8975.00 ,8750.00 ,8925.00 ,6937.60 ,45673700.00 
2017-06-21,8725.00 ,9025.00 ,8725.00 ,8900.00 ,6918.17 ,45981300.00 
2017-06-20,8725.00 ,8975.00 ,8700.00 ,8950.00 ,6957.04 ,37530000.00 
2017-06-19,8725.00 ,8800.00 ,8725.00 ,8725.00 ,6782.14 ,19307300.00 
2017-06-16,8900.00 ,8925.00 ,8725.00 ,8725.00 ,6782.14 ,53399700.00 
2017-06-15,8900.00 ,8925.00 ,8850.00 ,8900.00 ,6918.17 ,23078400.00 
2017-06-14,8850.00 ,9150.00 ,8775.00 ,9150.00 ,7112.50 ,21545600.00 
2017-06-13,8725.00 ,8825.00 ,8725.00 ,8800.00 ,6840.44 ,16459600.00 
2017-06-12,8675.00 ,8850.00 ,8675.00 ,8725.00 ,6782.14 ,12909000.00 
2017-06-09,8750.00 ,8750.00 ,8650.00 ,8650.00 ,6723.84 ,20044400.00 
2017-06-08,8850.00 ,8900.00 ,8825.00 ,8825.00 ,6859.87 ,12097300.00 
2017-06-07,8950.00 ,8950.00 ,8850.00 ,8900.00 ,6918.17 ,13672900.00 
2017-06-06,8975.00 ,9025.00 ,8825.00 ,8875.00 ,6898.74 ,31668900.00 
2017-06-05,9000.00 ,9050.00 ,8925.00 ,9000.00 ,6995.90 ,26482300.00 
2017-06-02,8750.00 ,9000.00 ,8725.00 ,9000.00 ,6995.90 ,34516200.00 
2017-06-01,8750.00 ,8750.00 ,8750.00 ,8750.00 ,6801.57 ,-
2017-05-31,8625.00 ,8750.00 ,8625.00 ,8750.00 ,6801.57 ,40011500.00 
2017-05-30,8625.00 ,8725.00 ,8625.00 ,8675.00 ,6743.27 ,18482400.00 
2017-05-29,8725.00 ,8750.00 ,8625.00 ,8700.00 ,6762.70 ,17837200.00 
2017-05-26,8725.00 ,8775.00 ,8675.00 ,8750.00 ,6801.57 ,21515800.00 
2017-05-24,8575.00 ,8725.00 ,8550.00 ,8725.00 ,6782.14 ,28548100.00 
2017-05-23,8700.00 ,8800.00 ,8650.00 ,8700.00 ,6762.70 ,40611000.00 
2017-05-22,8825.00 ,8950.00 ,8700.00 ,8775.00 ,6821.00 ,50711500.00 
2017-05-19,8525.00 ,9000.00 ,8450.00 ,8750.00 ,6801.57 ,52777500.00 
2017-05-18,8350.00 ,8500.00 ,8325.00 ,8500.00 ,6607.24 ,53502800.00 
2017-05-17,8675.00 ,8675.00 ,8325.00 ,8350.00 ,6490.64 ,48442000.00 
2017-05-16,8700.00 ,8750.00 ,8600.00 ,8600.00 ,6684.97 ,25436100.00 
2017-05-15,8700.00 ,8700.00 ,8525.00 ,8700.00 ,6762.70 ,30796400.00 
2017-05-12,8675.00 ,8750.00 ,8650.00 ,8675.00 ,6743.27 ,30361100.00 
2017-05-10,8625.00 ,8675.00 ,8575.00 ,8600.00 ,6684.97 ,43704700.00 
2017-05-09,8900.00 ,8900.00 ,8700.00 ,8700.00 ,6762.70 ,19822400.00 
2017-05-08,8850.00 ,8900.00 ,8800.00 ,8800.00 ,6840.44 ,37860400.00 
2017-05-05,8750.00 ,8775.00 ,8700.00 ,8700.00 ,6762.70 ,29628000.00 
2017-05-04,8850.00 ,8900.00 ,8675.00 ,8800.00 ,6840.44 ,26140500.00 
2017-05-03,9050.00 ,9050.00 ,8850.00 ,8850.00 ,6879.30 ,17435900.00 
2017-05-02,9000.00 ,9025.00 ,8900.00 ,9000.00 ,6995.90 ,31580900.00 
2017-04-28,9025.00 ,9075.00 ,8925.00 ,8950.00 ,6869.20 ,29155000.00 
2017-04-27,9000.00 ,9050.00 ,8925.00 ,9000.00 ,6907.57 ,34402800.00 
2017-04-26,9050.00 ,9100.00 ,8925.00 ,9025.00 ,6926.76 ,33994900.00 
2017-04-25,9250.00 ,9350.00 ,8975.00 ,9025.00 ,6926.76 ,34514400.00 
2017-04-21,8600.00 ,9150.00 ,8575.00 ,9150.00 ,7022.70 ,74209300.00 
2017-04-20,8425.00 ,8600.00 ,8375.00 ,8575.00 ,6581.38 ,37608900.00 
2017-04-19,8375.00 ,8375.00 ,8375.00 ,8375.00 ,6427.88 ,-
2017-04-18,8375.00 ,8525.00 ,8350.00 ,8375.00 ,6427.88 ,33899000.00 
2017-04-17,8575.00 ,8575.00 ,8375.00 ,8375.00 ,6427.88 ,14593900.00 
2017-04-13,8575.00 ,8650.00 ,8500.00 ,8500.00 ,6523.82 ,21574000.00 
2017-04-12,8600.00 ,8650.00 ,8525.00 ,8575.00 ,6581.38 ,12732300.00 
2017-04-11,8575.00 ,8600.00 ,8550.00 ,8575.00 ,6581.38 ,27937100.00 
2017-04-10,8600.00 ,8625.00 ,8500.00 ,8600.00 ,6600.57 ,17526600.00 
2017-04-07,8750.00 ,8750.00 ,8550.00 ,8575.00 ,6581.38 ,28337200.00 
2017-04-06,8675.00 ,8750.00 ,8625.00 ,8750.00 ,6715.70 ,15591900.00 
2017-04-05,8775.00 ,8775.00 ,8775.00 ,8775.00 ,6734.88 ,-
2017-04-04,8800.00 ,8925.00 ,8750.00 ,8775.00 ,6734.88 ,33188800.00 
2017-04-03,8700.00 ,8800.00 ,8650.00 ,8775.00 ,6734.88 ,20295500.00 
2017-03-31,8725.00 ,8800.00 ,8625.00 ,8625.00 ,6619.76 ,51447000.00 
2017-03-30,8675.00 ,8725.00 ,8500.00 ,8675.00 ,6658.13 ,37527000.00 
2017-03-29,8550.00 ,8800.00 ,8550.00 ,8725.00 ,6696.51 ,58758000.00 
2017-03-27,8525.00 ,8525.00 ,8475.00 ,8525.00 ,6543.01 ,27343500.00 
2017-03-24,8425.00 ,8575.00 ,8425.00 ,8525.00 ,6543.01 ,27602200.00 
2017-03-23,8450.00 ,8475.00 ,8375.00 ,8450.00 ,6485.44 ,30401200.00 
2017-03-22,8425.00 ,8450.00 ,8325.00 ,8400.00 ,6447.07 ,47467800.00 
2017-03-21,8550.00 ,8550.00 ,8425.00 ,8475.00 ,6504.63 ,28519700.00 
2017-03-20,8500.00 ,8600.00 ,8350.00 ,8500.00 ,6523.82 ,17509900.00 
2017-03-17,8600.00 ,8800.00 ,8425.00 ,8475.00 ,6504.63 ,54184000.00 
2017-03-16,8250.00 ,8575.00 ,8250.00 ,8575.00 ,6581.38 ,56153700.00 
2017-03-15,8225.00 ,8250.00 ,8150.00 ,8175.00 ,6274.38 ,16327000.00 
2017-03-14,8250.00 ,8275.00 ,8175.00 ,8200.00 ,6293.57 ,21438000.00 
2017-03-13,8175.00 ,8250.00 ,8175.00 ,8250.00 ,6331.94 ,20977300.00 
2017-03-10,8275.00 ,8275.00 ,8100.00 ,8150.00 ,6255.19 ,14405300.00 
2017-03-09,8250.00 ,8375.00 ,8250.00 ,8250.00 ,6331.94 ,15842000.00 
2017-03-08,8550.00 ,8550.00 ,8350.00 ,8400.00 ,6447.07 ,19314600.00 
2017-03-07,8575.00 ,8575.00 ,8500.00 ,8500.00 ,6523.82 ,40699100.00 
2017-03-06,8450.00 ,8550.00 ,8400.00 ,8550.00 ,6562.20 ,47114500.00 
2017-03-03,8500.00 ,8550.00 ,8375.00 ,8400.00 ,6447.07 ,19648000.00 
2017-03-02,8400.00 ,8550.00 ,8375.00 ,8475.00 ,6504.63 ,62638300.00 
2017-03-01,8225.00 ,8350.00 ,8175.00 ,8325.00 ,6389.51 ,38356600.00 
2017-02-28,8125.00 ,8425.00 ,8125.00 ,8200.00 ,6293.57 ,93601900.00 
2017-02-27,8150.00 ,8150.00 ,8025.00 ,8025.00 ,6159.25 ,21673600.00 
2017-02-24,8000.00 ,8150.00 ,7975.00 ,8125.00 ,6236.00 ,26949200.00 
2017-02-23,7950.00 ,8050.00 ,7925.00 ,8050.00 ,6178.44 ,15700700.00 
2017-02-22,7975.00 ,8050.00 ,7950.00 ,7975.00 ,6120.88 ,23042300.00 
2017-02-21,7950.00 ,7975.00 ,7900.00 ,7925.00 ,6082.50 ,30564700.00 
2017-02-20,7900.00 ,7975.00 ,7875.00 ,7950.00 ,6101.69 ,13073400.00 
2017-02-17,7975.00 ,8000.00 ,7850.00 ,7900.00 ,6063.31 ,53666200.00 
2017-02-16,8100.00 ,8150.00 ,8050.00 ,8100.00 ,6216.82 ,38036600.00 
2017-02-15,8075.00 ,8075.00 ,8075.00 ,8075.00 ,6197.63 ,-
2017-02-14,8100.00 ,8125.00 ,8050.00 ,8075.00 ,6197.63 ,23611200.00 
2017-02-13,8050.00 ,8125.00 ,8000.00 ,8100.00 ,6216.82 ,20576800.00 
2017-02-10,8050.00 ,8125.00 ,8050.00 ,8050.00 ,6178.44 ,26024600.00 
2017-02-09,8050.00 ,8150.00 ,8050.00 ,8075.00 ,6197.63 ,30856800.00 
2017-02-08,8150.00 ,8175.00 ,8050.00 ,8050.00 ,6178.44 ,21574700.00 
2017-02-07,8150.00 ,8150.00 ,8075.00 ,8125.00 ,6236.00 ,14697600.00 
2017-02-06,8175.00 ,8200.00 ,8100.00 ,8125.00 ,6236.00 ,18280300.00 
2017-02-03,8125.00 ,8200.00 ,8100.00 ,8100.00 ,6216.82 ,20891200.00 
2017-02-02,8025.00 ,8100.00 ,8000.00 ,8100.00 ,6216.82 ,19035500.00 
2017-02-01,8000.00 ,8100.00 ,7975.00 ,8050.00 ,6178.44 ,20593800.00 
2017-01-31,7950.00 ,8050.00 ,7950.00 ,7950.00 ,6101.69 ,22016600.00 
2017-01-30,8100.00 ,8125.00 ,7900.00 ,7900.00 ,6063.31 ,17179100.00 
2017-01-27,8100.00 ,8125.00 ,8025.00 ,8100.00 ,6216.82 ,12243700.00 
2017-01-26,8150.00 ,8150.00 ,8050.00 ,8075.00 ,6197.63 ,22812200.00 
2017-01-25,8100.00 ,8100.00 ,8050.00 ,8100.00 ,6216.82 ,25295000.00 
2017-01-24,8100.00 ,8100.00 ,8025.00 ,8050.00 ,6178.44 ,16250900.00 
2017-01-23,8050.00 ,8100.00 ,7950.00 ,8025.00 ,6159.25 ,9106800.00 
2017-01-20,8150.00 ,8150.00 ,8000.00 ,8000.00 ,6140.06 ,11094700.00 
2017-01-19,8125.00 ,8150.00 ,8050.00 ,8150.00 ,6255.19 ,15267800.00 
2017-01-18,8100.00 ,8175.00 ,8050.00 ,8125.00 ,6236.00 ,17112300.00 
2017-01-17,7950.00 ,8075.00 ,7950.00 ,8050.00 ,6178.44 ,5848500.00 
2017-01-16,8075.00 ,8075.00 ,7975.00 ,7975.00 ,6120.88 ,12032400.00 
2017-01-13,7925.00 ,8125.00 ,7925.00 ,8000.00 ,6140.06 ,30164500.00 
2017-01-12,8025.00 ,8100.00 ,7925.00 ,7925.00 ,6082.50 ,25391700.00 
2017-01-11,8200.00 ,8200.00 ,8025.00 ,8025.00 ,6159.25 ,14060000.00 
2017-01-10,8175.00 ,8225.00 ,8100.00 ,8200.00 ,6293.57 ,21384600.00 
2017-01-09,8250.00 ,8250.00 ,8125.00 ,8150.00 ,6255.19 ,14383700.00 
2017-01-06,8175.00 ,8250.00 ,8125.00 ,8175.00 ,6274.38 ,16866600.00 
2017-01-05,8050.00 ,8125.00 ,8000.00 ,8125.00 ,6236.00 ,30992200.00 
2017-01-04,8150.00 ,8175.00 ,7925.00 ,8000.00 ,6140.06 ,40244000.00 
2017-01-03,8150.00 ,8225.00 ,8050.00 ,8200.00 ,6293.57 ,24401500.00 
2017-01-02,8275.00 ,8275.00 ,8275.00 ,8275.00 ,6351.13 ,-
2016-12-30,8175.00 ,8275.00 ,8050.00 ,8275.00 ,6351.13 ,58357800.00 
2016-12-29,7825.00 ,8150.00 ,7800.00 ,8125.00 ,6236.00 ,55270000.00 
2016-12-28,7750.00 ,7825.00 ,7650.00 ,7825.00 ,6005.75 ,14942500.00 
2016-12-27,7325.00 ,7700.00 ,7325.00 ,7625.00 ,5852.25 ,12811500.00 
2016-12-23,7525.00 ,7575.00 ,7325.00 ,7325.00 ,5622.00 ,16161800.00 
2016-12-22,7750.00 ,7750.00 ,7525.00 ,7525.00 ,5775.50 ,21018100.00 
2016-12-21,7650.00 ,7750.00 ,7625.00 ,7700.00 ,5909.81 ,21196600.00 
2016-12-20,7575.00 ,7650.00 ,7500.00 ,7550.00 ,5794.69 ,14635800.00 
2016-12-19,7675.00 ,7700.00 ,7575.00 ,7625.00 ,5852.25 ,20215200.00 
2016-12-16,7750.00 ,7775.00 ,7575.00 ,7575.00 ,5813.87 ,38768700.00 
2016-12-15,7725.00 ,7800.00 ,7650.00 ,7750.00 ,5948.19 ,32915000.00 
2016-12-14,7825.00 ,7825.00 ,7750.00 ,7775.00 ,5967.38 ,26827000.00 
2016-12-13,7900.00 ,7900.00 ,7650.00 ,7850.00 ,6024.94 ,31561800.00 
2016-12-09,7800.00 ,7875.00 ,7750.00 ,7825.00 ,6005.75 ,34361400.00 
2016-12-08,7825.00 ,7825.00 ,7750.00 ,7800.00 ,5986.56 ,29145400.00 
2016-12-07,7825.00 ,7825.00 ,7750.00 ,7775.00 ,5967.38 ,17371800.00 
2016-12-06,7875.00 ,7950.00 ,7725.00 ,7850.00 ,6024.94 ,28645900.00 
2016-12-05,7825.00 ,7950.00 ,7800.00 ,7875.00 ,6044.13 ,13664000.00 
2016-12-02,7800.00 ,7875.00 ,7725.00 ,7850.00 ,6024.94 ,25896900.00 
2016-12-01,7650.00 ,7750.00 ,7650.00 ,7700.00 ,5909.81 ,25469700.00 
2016-11-30,7750.00 ,7875.00 ,7550.00 ,7550.00 ,5794.69 ,41566100.00 
2016-11-29,7825.00 ,7975.00 ,7700.00 ,7700.00 ,5909.81 ,26501300.00 
2016-11-28,7675.00 ,7900.00 ,7650.00 ,7825.00 ,6005.75 ,30602500.00 
2016-11-25,7450.00 ,7625.00 ,7450.00 ,7625.00 ,5852.25 ,14112800.00 
2016-11-24,7725.00 ,7725.00 ,7450.00 ,7525.00 ,5775.50 ,24274400.00 
2016-11-23,7750.00 ,7825.00 ,7725.00 ,7775.00 ,5967.38 ,24919700.00 
2016-11-22,7850.00 ,7900.00 ,7725.00 ,7750.00 ,5948.19 ,29573500.00 
2016-11-21,7750.00 ,7900.00 ,7725.00 ,7900.00 ,6063.31 ,27592100.00 
2016-11-18,7850.00 ,7875.00 ,7750.00 ,7850.00 ,6024.94 ,23176400.00 
2016-11-17,7825.00 ,7875.00 ,7725.00 ,7850.00 ,6024.94 ,27155400.00 
2016-11-16,7775.00 ,7850.00 ,7725.00 ,7825.00 ,6005.75 ,46434900.00 
2016-11-15,7675.00 ,7800.00 ,7575.00 ,7625.00 ,5852.25 ,35039200.00 
2016-11-14,7700.00 ,7775.00 ,7300.00 ,7625.00 ,5852.25 ,85211400.00 
2016-11-11,8050.00 ,8075.00 ,7700.00 ,7700.00 ,5909.81 ,104109100.00 
2016-11-10,8300.00 ,8350.00 ,8225.00 ,8300.00 ,6370.32 ,24768700.00 
2016-11-09,8375.00 ,8400.00 ,8100.00 ,8250.00 ,6331.94 ,60972000.00 
2016-11-08,8250.00 ,8400.00 ,8175.00 ,8375.00 ,6427.88 ,31162900.00 
2016-11-07,8175.00 ,8250.00 ,8075.00 ,8225.00 ,6312.75 ,36417500.00 
2016-11-04,8050.00 ,8200.00 ,8050.00 ,8125.00 ,6236.00 ,45768800.00 
2016-11-03,8250.00 ,8375.00 ,8125.00 ,8125.00 ,6236.00 ,60106500.00 
2016-11-02,8275.00 ,8400.00 ,8200.00 ,8325.00 ,6389.51 ,32143000.00 
2016-11-01,8250.00 ,8350.00 ,8175.00 ,8325.00 ,6389.51 ,20065900.00 
2016-10-31,8175.00 ,8275.00 ,8150.00 ,8225.00 ,6312.75 ,24458400.00 
2016-10-28,8200.00 ,8275.00 ,8125.00 ,8175.00 ,6274.38 ,17564500.00 
2016-10-27,8200.00 ,8275.00 ,8125.00 ,8250.00 ,6331.94 ,37049100.00 
2016-10-26,8150.00 ,8225.00 ,8100.00 ,8200.00 ,6293.57 ,34332500.00 
2016-10-25,8300.00 ,8300.00 ,8175.00 ,8175.00 ,6274.38 ,29964900.00 
2016-10-24,8425.00 ,8425.00 ,8250.00 ,8300.00 ,6370.32 ,20644900.00 
2016-10-21,8425.00 ,8425.00 ,8350.00 ,8375.00 ,6427.88 ,11044900.00 
2016-10-20,8425.00 ,8450.00 ,8350.00 ,8375.00 ,6427.88 ,17963700.00 
